        65593404     1.43    99.40
       211018586     1.70    94.00
       291832017     1.20    99.73
       333391935     1.17    94.35
       556323102     1.20    99.71
       274329782     1.19    93.40
       278783847     1.14    99.70
       540607112     1.20    96.44
        78814853     1.19    99.61
        66998452     1.18    24.89
       161076608     1.13    52.21
       323635309     1.20    99.70
       419668394     1.23    96.48
       415093749     1.23    99.71
        33427428     1.17    24.85
       541625107     1.20    96.47
       209105332     1.21    99.58
        61131738     1.17    24.90
       379776405     1.20    95.17
       175732242     1.63    99.73
       535538786     1.21    96.47
       308349209     1.24    99.73
       234673450     1.22    99.75
       539714997     1.20    96.36
       340960327     1.22    99.73
        82349824     1.15    24.87
       319824768     1.22    94.43
       571474427     1.17    99.72
       445146162     1.46    96.47
       535655558     1.21    96.43
        77169015     1.22    99.61
        66203717     1.20    24.90
       151484802     1.21    52.24
       321736122     1.22    94.45
       560499312     1.20    99.75
       270581442     1.18    99.69
        71512225     1.22    24.91
       300873203     1.11    93.65
       253469482     1.23    99.63
        58522269     1.21    75.76
       237442424     1.21    99.79
       304129950     1.18    93.78
       347861556     1.19    99.55
       564009708     1.19    99.81
       350861212     1.23    99.60
       729322549     1.20    99.74
       344085089     1.20    99.63
        80461681     1.18    24.85
       332605865     1.18    94.46
       558841268     1.20    99.74
       547615464     1.18    96.36
       550952683     1.22    99.73
        58427056     1.21    75.71
       263339862     1.21    99.72
       149444211     1.22    52.08
       333197275     1.24    99.42
       520936583     1.24    96.48
        92449867     1.19    99.59
       482241737     1.16    99.67
       557613659     1.16    96.47
        78985109     1.19    99.62
        60762357     1.17    24.87
       158031318     1.20    49.89
       345539766     1.20    99.65
       365840508     1.83    99.84
       204795514     1.60    93.52
       265987195     1.20    99.67
       571995037     1.17    99.72
       306219636     1.17    93.92
       342441280     1.12    99.72
       308655462     1.13    93.77
       473580048     1.17    99.50
       545852308     1.19    96.42
       574167950     1.17    99.70
       202749702     1.14    90.95
       266228702     1.20    99.72
       559244520     1.19    90.13
       516092975     1.18    99.75
       331358475     1.20    89.38
        60219780     1.05    24.89
       530815269     1.22    96.48
       130193739     1.21    99.72
        62366165     1.14    24.88
       167318646     1.14    49.90
       360684607     1.15    99.71
       514742116     1.30    99.72
       274605677     1.19    93.42
       269001117     1.18    99.69
       562102321     1.19    99.74
        98290759     1.19    83.59
       215142564     1.26    99.70
        75136109     1.16    24.88
       317954296     1.23    94.45
       538139820     1.25    99.75
       552655997     1.21    99.74
       552657798     1.17    96.44
        66049686     1.07    75.79
       271979631     1.17    99.71
       166542985     1.10    52.08
       353769211     1.17    99.72
       548518401     1.18    96.44
       289541473     1.21    99.69
       267702624     1.19    99.68
       536286863     1.21    96.45
        68825958     1.36    99.63
        26659702     2.68    24.94
        71364952     2.67    50.01
       176424681     2.35    99.82
       576445726     1.16    99.73
       270664766     1.21    93.38
        66754078     1.19    24.87
       533583740     1.21    96.46
       316693858     1.21    99.73
        87231993     1.09    24.86
       290421302     1.24    93.99
       460732342     1.18    99.77
       536632086     1.21    96.37
       549141948     1.18    96.38
       212560935     1.20    99.70
        70257006     1.13    24.88
       376783191     1.76    90.29
       566990747     1.18    99.74
       301818716     1.19    93.90
       247505515     1.15    99.51
       539828227     1.20    96.38
       103902036     1.20    99.51
        60415729     1.18    24.89
       296276914     1.21    94.01
       352097947     1.18    99.70
       572310523     1.17    99.73
       293589516     1.11    93.44
       274080500     1.16    99.67
       562536999     1.19    99.68
       304688740     1.18    93.86
       316552077     1.21    99.64
       333354692     1.17    94.29
       563321132     1.19    99.74
       274235418     1.19    93.30
       258425704     1.23    99.50
       535160027     1.21    96.43
       237747400     1.19    99.34
        27578727     1.16    24.83
       158463278     1.15    52.28
       340188134     1.15    94.36
       576153886     1.17    99.79
       305990402     1.14    99.72
        68763817     1.15    24.90
       572006366     1.13    96.49
        81488718     1.15    99.65
        61779501     1.16    24.91
       308508012     1.16    94.05
       350124232     1.18    99.71
       275604504     1.11    99.74
       302698894     1.19    99.70
       275666949     1.19    93.41
       270609994     1.18    99.69
       566150128     1.18    99.65
       307618491     1.17    93.98
       163638601     1.16    49.74
       343558237     1.21    99.69
       540434159     1.20    96.46
       574637648     1.17    99.76
        87501258     1.17    81.82
       445088517     1.22    99.69
       337807112     1.16    94.41
       313105915     1.12    99.70
       340981864     1.15    94.38
       568937476     1.18    99.76
       275844432     1.19    93.27
       252523118     1.26    99.72
       542554767     1.19    96.41
        58051485     1.22    75.81
       255111046     1.12    99.69
       165461386     1.15    49.82
       351822624     1.18    99.75
       464888922     1.44    99.79
       273488065     1.20    93.50
       270933439     1.17    99.61
       569174696     1.18    99.70
       298061870     1.20    93.89
       321353021     1.19    99.64
       340240834     1.15    94.31
       450631838     1.49    99.80
       555221621     1.17    96.41
       552890195     1.21    99.67
        58960945     1.19    75.90
        70651012     1.12    24.88
       114432318     1.16    44.27
       246846899     1.23    99.76
       435818891     1.19    95.71
       523050501     1.22    99.74
       529490614     1.22    96.35
       335890127     1.23    99.72
        52819056     1.20    24.88
       313019625     1.25    94.41
       359737340     1.15    99.64
       555254921     1.21    99.73
       267143321     1.22    93.38
        71906265     1.10    24.90
       523283896     1.24    96.45
       312277952     1.22    99.71
        79641365     1.19    24.85
       324961178     1.20    94.44
       569588997     1.18    99.74
       552705962     1.17    96.44
       566098483     1.18    99.71
        57858785     1.22    75.95
        64999188     1.10    24.86
       291463795     1.23    93.93
       335501651     1.24    99.70
       211701381     1.19    91.66
       315268894     1.25    99.70
       274120827     1.19    93.32
       263660584     1.20    99.54
        39390506     1.25    68.88
       492346848     1.21    99.69
        61057172     1.16    75.56
       250223468     1.14    99.68
       308996395     1.16    93.83
       359362228     1.15    99.75
       580717469     1.15    99.75
       284207771     1.15    93.43
       283692852     1.12    99.73
       560837622     1.15    96.44
       327753678     1.17    99.77
       333053406     1.15    99.67
       341325653     1.15    94.47
       587544370     1.14    99.80
       556381244     1.16    96.50
       575475122     1.16    99.73
        60052449     1.17    76.10
       244242509     1.17    99.73
       157612680     1.16    52.22
       359432755     1.15    99.74
       583463795     1.15    99.77
       277104519     1.15    93.35
       253490026     1.17    91.09
       568640807     1.18    99.73
        85928387     1.19    81.95
       234464259     1.22    99.69
       321600524     1.12    93.83
       262373015     1.58    99.67
       546354157     1.23    99.69
       283851883     1.15    93.46
       255285942     1.16    92.61
       588216932     1.14    99.74
        46995537     1.26    72.26
       257011820     1.15    99.57
        79023938     1.20    24.86
       329368023     1.19    94.49
       563894300     1.19    99.75
       468417095     1.15    95.82
       640631666     1.16    99.71
       104775943     1.19    99.47
        67039733     1.18    24.89
        74909073     1.16    24.90
       339716637     1.15    94.45
       544406313     1.19    96.42
       306407644     1.14    99.70
        72813725     1.09    24.91
       530401971     1.22    96.49
        81595313     1.15    99.65
        60592238     1.18    24.89
       161907436     1.18    49.90
       350406464     1.18    99.61
       566987173     1.18    99.71
       296420863     1.18    99.73
        66990271     1.18    24.88
       553247494     1.17    96.50
       321449175     1.19    99.76
       152719757     1.19    52.12
       353204189     1.08    99.75
       434954299     1.21    91.48
       542834625     1.24    99.72
       543453559     1.19    96.41
       211609009     1.20    99.63
        68019587     1.16    24.90
       567692101     1.17    90.23
       528680910     1.23    96.34
       297477134     1.21    93.99
        61857032     1.15    24.89
       543390946     1.19    96.49
       110813298     1.14    99.68
        31829007     2.25    24.93
       153119465     1.24    49.88
       342190288     1.21    99.66
       541753421     1.24    99.73
       271500475     1.20    93.37
       262197035     1.21    99.69
        55973282     1.21    99.50
       465326768     1.29    99.67
       135189405     2.66    94.10
       228815130     1.67    99.69
       335151405     1.17    94.33
       556071693     1.20    99.71
       274737265     1.19    93.38
        72297914     1.10    24.89
       538369877     1.20    96.51
        75442728     1.24    99.61
        67236692     1.18    24.88
        80563867     1.18    24.89
       318576592     1.23    94.68
       434689762     1.24    99.97
       355702251     1.19    94.91
       176876186     1.25    99.74
       539535609     1.20    96.65
       153828658     1.23    99.43
        67068762     1.18    24.96
       258180053     1.18    68.05
       320259383     1.20    99.97
       537269504     1.21    96.60
       242956420     1.18    99.96
        80550553     1.19    24.97
       602444732     1.18    97.01
       241006285     1.19    99.81
        74207193     1.18    24.98
       224562845     1.17    92.29
       436084539     1.19    95.77
       507408958     1.20    99.98
        12903529     1.19    24.94
       578287085     1.18    96.84
       270771789     1.18    99.95
        69525782     1.14    24.96
       203025342     1.19    77.51
       397251112     1.14    99.96
       260804126     1.19    93.10
       144335927     2.32    99.75
       257280137     1.27    93.62
        73870046     1.25    99.32
        61671293     1.15    24.87
        69200349     1.14    24.89
       604540048     1.16    87.98
       211489176     1.20    99.66
       327003365     1.20    94.32
       538710868     1.25    99.73
       260796990     1.25    93.28
       268632389     1.18    99.66
       543332616     1.23    99.68
       327447148     1.19    94.46
        74017809     1.18    24.87
       295744807     1.32    94.48
       491440094     1.37    99.75
       271356292     1.21    93.25
       281219755     1.13    99.85
       319084156     2.03    96.52
        63188229     1.47    99.53
        58989936     1.21    24.90
        79482015     1.19    24.88
       324130062     1.21    94.48
       573307618     1.17    99.68
       261467858     1.25    93.35
       255784468     1.24    99.66
       539228139     1.20    96.43
        84253947     1.11    99.64
        62502199     1.14    24.88
       284979899     1.21    93.73
       220361098     1.21    99.59
       426479649     1.22    95.61
       529061218     1.21    99.74
       543994521     1.19    96.37
       580427650     1.16    99.78
       335942903     1.16    94.38
       346644503     1.13    94.41
       580561462     1.16    99.74
       197859393     1.17    90.77
       369208720     1.21    99.70
       166143308     1.22    99.69
       106639836     1.09    24.88
       291762057     1.12    93.55
       326072381     1.17    99.69
       343080523     1.14    94.45
       554814240     1.17    96.45
       293809893     1.19    99.71
       268235623     1.19    99.72
       557103648     1.16    96.36
        77373855     1.21    99.62
        62903872     1.13    24.90
       303779482     1.18    94.03
       359249084     1.15    99.45
       578047911     1.16    99.71
       285097236     1.15    93.37
       270944067     1.17    99.68
       572950712     1.17    99.72
       303387335     1.18    93.93
       323606041     1.18    99.65
       338281720     1.16    94.35
       249976605     1.17    99.66
        66660076     1.41    24.88
       522008873     1.24    96.46
       532344579     1.22    96.42
        74555960     1.26    99.61
        71887171     1.10    24.88
       148844431     1.23    52.20
       343867584     1.21    99.79
       542215081     1.20    96.42
       300007072     1.17    99.77
       263850963     1.21    99.75
       529644945     1.22    96.39
        77074197     1.21    99.62
        60315166     1.18    24.89
       303808738     1.18    94.01
       363915781     1.14    99.73
       573145679     1.17    99.80
       276986858     1.18    93.50
       267790062     1.18    99.60
       558118539     1.20    99.71
        79865964     1.16    80.39
       234998824     1.26    99.68
       291599528     1.20    99.70
       327132650     1.20    94.44
       561792824     1.20    99.80
       274051641     1.19    93.40
       212849215     1.19    99.46
       535311295     1.22    93.32
       104168436     1.21    99.68
       268477775     1.18    99.47
       154667682     1.18    52.27
       223942449     1.18    99.64
       463111378     1.19    83.08
       421928102     1.21    99.71
       125234625     1.26    99.59
       541823239     1.19    96.44
       208015037     1.22    99.72
       244158980     1.17    99.77
       381849678     1.19    95.12
       237220015     1.21    99.69
       528970606     1.23    96.48
       312946745     1.22    99.43
        58271783     1.22    24.90
       522733611     1.24    96.47
       315273678     1.24    94.40
       306490008     1.25    99.64
       314911315     1.24    94.34
       569715694     1.18    99.74
       533242770     1.21    96.39
       553485430     1.21    99.68
        61626864     1.14    76.04
        66426643     1.19    24.88
        73526401     1.18    24.89
       328362403     1.19    94.48
       562245163     1.19    99.78
       203725331     1.19    99.71
       150911075     1.16    68.75
       680400025     1.19    99.70
       291642623     1.17    93.61
        39696120     1.21    99.28
       311258397     1.23    99.68
       330678062     1.18    94.28
       558658670     1.20    99.74
       271691503     1.20    93.40
       266444148     1.19    99.36
       542788982     1.19    96.39
       318068461     1.20    99.73
       160050254     1.19    49.81
       338897728     1.22    99.67
       538267808     1.20    96.44
       300718158     1.17    99.77
        66923669     1.18    24.92
       547283943     1.18    96.54
        57936984     1.22    75.83
       266454306     1.19    99.74
       152682775     1.20    52.08
       345694497     1.20    99.74
       449877799     1.19    95.78
       397319891     1.16    99.75
       247347314     1.16    99.73
       562900911     1.15    96.49
       336119135     1.16    94.43
       330602954     1.16    99.77
       358821124     1.16    99.76
       586986114     1.14    99.81
       289015270     1.13    93.33
       272021807     1.17    99.73
       590882989     1.14    99.76
       315205692     1.14    93.83
       327477816     1.17    99.73
       347814395     1.13    94.43
       581518853     1.15    99.74
       281096812     1.16    93.46
        71618128     1.11    24.92
       562750043     1.15    96.55
        80992425     1.16    99.68
        69731325     1.14    24.91
       159363362     1.15    52.29
       357987643     1.16    99.75
       573339755     1.13    96.48
       303186142     1.16    99.78
       275934814     1.15    99.78
       571963660     1.13    96.53
        61412504     1.15    75.67
       255375945     1.12    99.76
       330595710     1.16    99.71
       345499562     1.13    94.48
       602812009     1.11    99.80
       283729601     1.15    93.31
       165829437     1.16    99.70
        94059951     1.23    55.31
       475960789     1.16    99.54
       131465733     1.17    87.29
        89633519     2.62    99.71
        71868445     2.66    49.94
       315784105     1.31    99.73
       486070157     1.33    96.52
       202349874     1.73    99.85
        78061871     1.02    24.93
       564298159     1.15    96.49
        83278020     1.13    99.62
        67538910     1.17    24.88
        73739241     1.18    24.89
       326046423     1.20    94.52
       561354110     1.19    99.73
       285732751     1.14    93.40
       298792176     1.17    99.76
       590882549     1.15    96.78
       273990849     1.16    99.88
       311678048     1.15    94.00
       274437077     1.16    99.64
       455782659     1.14    95.87
       499820710     1.15    99.83
        20439156     1.14    24.93
       537423169     1.21    96.72
       513115428     1.19    99.98
       289198408     1.16    87.78
       240253763     1.19    99.64
       423799019     1.28    99.81
       448657638     1.36    99.97
        20858639     1.11    24.95
       570352734     1.14    96.70
       272741222     1.17    99.86
       232062875     1.24    99.96
       295043316     1.22    94.10
       212767378     1.24    92.01
       451062636     1.21    99.97
       503935455     1.16    96.27
        77826645     1.21    99.88
       567119728     1.19    99.98
       256173957     1.15    93.00
        69697419     1.14    24.98
       211474761     1.55    93.77
       238983726     1.20    99.93
       437959226     1.19    95.77
       515038298     1.18    99.83
        12713723     1.19    24.91
       554756128     1.17    96.71
       389911251     1.72    99.85
       210524100     1.25    92.20
       243228327     1.18    99.94
       464931766     1.17    99.82
       552887651     1.17    96.60
       597948792     1.18    99.97
       290441645     1.24    94.02
       236259104     1.21    99.96
       239939653     1.23    92.90
       233253464     1.22    99.64
       450777809     1.21    99.97
       533834052     1.22    96.66
       550475874     1.22    99.83
       103608683     1.24    85.26
       224128068     1.17    99.91
       216341053     1.18    99.96
       213056048     1.73    88.76
       108450758     2.65    99.98
       323244230     1.61    95.87
       503583632     1.21    99.98
        12768266     1.19    24.92
       566535602     1.15    96.73
       584946659     1.15    99.96
       314004003     1.12    99.94
       266622065     1.11    92.94
       460317810     1.18    99.97
       453574147     1.22    96.11
        79701169     1.18    99.88
       616595421     1.19    99.95
       198059034     1.17    91.17
       265256586     1.20    99.62
       554113080     1.20    90.39
       561243256     1.20    99.98
       304546833     1.18    94.08
       238258376     1.20    99.79
       549927154     1.18    96.67
        84891492     1.21    81.74
       255344565     1.12    99.96
        66779710     1.31    24.95
       222876885     1.18    92.29
       460594913     1.18    99.95
       526731083     1.21    99.94
       531390531     1.22    96.67
       532153589     1.22    96.65
       346635938     1.20    99.94
       222546050     1.18    92.02
       447391240     1.22    99.97
       321284749     1.23    94.56
       250996101     1.12    99.68
       562384662     1.15    96.64
       269621485     1.18    99.90
        75950600     1.05    24.98
       276790805     1.18    93.71
       231602316     1.23    99.75
       438902375     1.19    95.87
       497959645     1.22    99.98
        12205274     1.25    24.90
       591342720     1.21    96.98
       241700835     1.19    99.95
        60231552     1.19    24.98
       301210092     1.19    94.22
       250112207     1.15    99.93
       470693112     1.16    99.97
       501298310     1.17    96.31
        49565941     1.22    98.10
       370164964     1.20    95.18
       166517188     1.22    99.93
       551141120     1.18    96.57
       299574315     1.17    99.92
       220223783     1.20    92.03
       450780832     1.20    99.92
       551358976     1.18    96.61
       597704392     1.18    99.82
       270829763     1.17    99.86
       241685329     1.19    99.96
       310907613     1.16    94.12
       222509422     1.18    92.04
       455501786     1.19    99.97
       468156341     1.25    96.24
        23330039     2.65    99.95
       498762389     1.35    99.98
       277691989     1.18    93.56
       239891598     1.19    99.66
       302129495     1.19    94.12
       249684548     1.14    99.62
       441270543     1.18    95.87
       503559681     1.21    99.98
        12293626     1.25    24.91
       554415286     1.17    96.70
       573851265     1.17    99.97
       278262289     1.18    93.55
       244170518     1.17    99.90
       460119228     1.18    99.90
       503000188     1.16    96.33
        50275491     1.20    98.41
       560494765     1.16    96.65
       298631009     1.18    99.96
        69119794     1.15    24.98
       249213869     1.15    99.91
       229706978     1.15    92.06
       465612405     1.17    99.97
       589369876     1.14    99.88
       564274673     1.15    96.67
       333246007     1.18    94.60
       220209228     1.16    99.96
       342137708     1.15    94.56
       247073294     1.16    99.93
       464380678     1.17    99.97
       510031000     1.15    96.31
        52125349     1.16    98.11
       543845810     1.19    96.64
       559016698     1.20    99.97
       293671108     1.19    99.94
       221292645     1.19    92.16
       219733490     1.64    99.91
       695702785     1.18    99.94
       543870301     1.19    96.66
       326100932     1.18    99.96
        60472072     1.18    24.98
       308639791     1.17    94.22
       242558240     1.18    99.95
       461611552     1.18    99.98
       479891993     1.22    96.31
        52169026     1.18    99.83
       571095499     1.18    99.98
       278151299     1.18    93.60
       251895877     1.14    99.96
       314500529     1.14    94.16
       221741635     1.19    91.99
       480133944     1.13    99.97
        51946372     1.09    71.53
       453795911     1.16    99.82
        12567629     1.21    24.92
       580157935     1.17    96.85
       570138677     1.12    99.82
       266845199     1.14    86.70
       248452313     1.15    99.95
       438762679     1.19    95.78
       514832191     1.18    99.98
        13563214     1.12    24.93
       349591648     1.86    96.72
       296403255     1.18    99.71
        68248151     1.16    24.98
       228564433     1.15    92.26
       242536075     1.18    99.64
       453373511     1.20    99.97
       535603700     1.21    96.66
       328557777     1.20    99.95
       504487483     1.38    99.97
       101900248     1.17    41.57
       326791391     1.17    99.94
       221268483     1.19    92.09
       449832194     1.21    99.97
       512321949     1.19    99.98
        12552722     1.21    24.91
       544057207     1.19    96.73
       580422334     1.16    99.97
       271007406     1.21    93.50
       239107110     1.20    99.90
       460007121     1.18    99.90
       549554448     1.18    96.68
       561831809     1.19    99.84
       275005288     1.19    93.59
       264075997     1.21    99.96
       220657657     1.19    92.09
       221486760     1.19    92.02
       455876470     1.19    99.97
       424957377     1.22    99.96
       576907308     1.18    85.46
       371784760     1.20    99.96
       104615439     1.14    41.54
       326474778     1.17    99.93
       214354483     1.23    92.03
       462157211     1.17    99.87
       505621804     1.16    96.27
        50172211     1.21    98.41
       532537960     1.22    96.63
       569944481     1.18    99.97
       282268855     1.16    93.55
       237130212     1.21    99.91
       467169882     1.16    99.90
       567556294     1.14    96.67
       591579320     1.13    99.85
       293580671     1.12    93.59
       271652750     1.17    99.96
       220064163     1.20    91.93
       234070135     1.23    99.94
       462180217     1.18    99.96
       563317151     1.15    96.67
       588101532     1.14    99.83
       325824968     1.20    94.65
       207585142     1.22    99.61
       324667308     1.21    94.56
       235716282     1.22    99.93
       426243025     1.22    95.74
       491217886     1.24    99.83
        12304759     1.23    24.90
       541680962     1.20    96.70
       566751518     1.18    99.84
       277427716     1.18    93.53
       238847465     1.20    99.95
       456581572     1.19    99.81
       557456322     1.21    99.98
       610749460     1.17    96.93
       239204341     1.19    99.64
        72355836     1.10    24.98
       261223999     1.16    86.81
       253854978     1.13    99.90
       477692125     1.16    96.01
       527282791     1.09    99.93
        21699842     1.07    24.95
       579495800     1.12    96.72
       293719592     1.08    99.81
        64364465     1.11    24.98
       311564777     1.15    94.25
       236458207     1.11    91.99
       306700418     1.14    99.95
        43000985     1.30    24.95
       127835621     2.67    93.94
       242406042     1.25    99.84
       521787097     1.24    96.66
       516208442     1.24    99.97
       265953332     1.23    93.54
       233210184     1.23    99.95
       453478565     1.20    99.97
       545728453     1.23    99.98
       547873957     1.18    96.66
       297657478     1.18    99.65
        69012244     1.15    24.98
       219061826     1.20    92.27
       244110803     1.18    99.94
       453862446     1.20    99.97
       548053001     1.18    96.59
       558838699     1.20    99.96
       332066847     1.18    94.69
       205593545     1.23    99.62
       326294335     1.20    94.56
       232545445     1.23    99.62
       422972420     1.23    95.86
       501798631     1.21    99.98
        13706519     1.11    24.92
       559565200     1.16    96.72
       566602648     1.18    99.84
       278578175     1.18    93.63
       241495748     1.18    99.68
       460318599     1.18    99.97
       521302649     1.16    99.88
        13218323     1.15    24.91
       346683583     1.19    94.91
       213606427     1.25    99.92
       259166464     1.23    99.96
       268715197     1.19    99.94
       195066671     1.23    83.68
       240707240     1.19    99.57
       451749931     1.21    99.97
       532621213     1.22    96.60
       561554378     1.20    99.96
       319486329     1.23    94.62
       212996179     1.20    99.96
       335569537     1.17    94.47
       241252891     1.18    99.62
       441076849     1.18    95.87
       505210275     1.16    96.24
        54160919     1.14    99.83
       533391839     1.22    96.66
       537784852     1.19    99.84
       302793367     1.19    94.08
       234342408     1.22    99.64
       440243665     1.18    95.86
       556260853     1.21    99.98
       567787805     1.14    96.58
       292380637     1.20    99.96
        68409207     1.16    24.97
       229885744     1.14    92.25
       248380206     1.15    99.64
       452674653     1.20    99.97
       539027796     1.20    96.67
       585823977     1.20    99.97
       300316927     1.20    94.02
       199154861     1.44    99.93
       263521608     1.37    94.07
       374999356     1.11    99.95
       561457307     1.16    96.65
       302991180     1.16    99.95
        72780349     1.09    24.96
       366557798     1.19    95.23
       525171608     1.19    99.95
       144012158     1.27    52.27
       235248147     1.21    99.75
       446052132     1.22    99.81
       513021214     1.19    99.98
        12797152     1.19    24.91
       544849071     1.19    96.72
       289934094     1.21    99.71
        76882708     1.03    24.98
       258609645     1.11    99.91
       221071658     1.19    92.06
       474569055     1.15    99.97
       573134555     1.17    99.84
       556490107     1.17    96.65
       370555511     1.12    99.86
        55979527     1.13    24.98
       346645542     1.13    94.66
       251515730     1.14    99.94
       455680535     1.14    95.78
       529778369     1.15    99.83
        13712432     1.11    24.90
       551795682     1.18    96.72
       565729050     1.19    99.83
       271493924     1.21    93.43
       345190546     1.20    99.94
       576473006     1.17    99.97
       279075620     1.17    93.63
       268644126     1.19    99.96
       539319033     1.20    96.68
        78388574     1.19    99.24
        67250184     1.18    24.98
        74870065     1.16    24.98
       227159828     1.16    92.32
       449819413     1.16    95.76
       522807927     1.16    99.97
        12647764     1.21    24.90
       535650055     1.21    96.73
       307055299     1.14    99.95
        60768198     1.18    24.98
       314061971     1.15    94.24
       240918580     1.18    99.62
       451139995     1.15    95.87
       509924453     1.19    99.84
        12401493     1.22    24.88
       550551490     1.18    96.68
       571883146     1.18    99.97
       291472905     1.20    99.94
       215892819     1.22    92.16
       460563871     1.18    99.97
       494756303     1.18    96.30
        48922871     1.24    98.13
       533456171     1.22    96.67
       288135449     1.22    99.95
        60896785     1.17    24.98
       300656630     1.20    94.24
       238487752     1.20    99.94
       437024561     1.19    95.76
       454766323     1.19    99.96
        26006198     1.24    24.90
       378811581     1.71    96.72
       293612962     1.20    99.95
       270951734     1.18    99.95
       296390424     1.18    99.94
       221725289     1.19    92.09
       460321893     1.18    99.97
       486547179     1.20    96.28
        19362360     1.21    24.96
       576744616     1.18    96.85
       495281732     1.23    99.95
       551826268     1.21    90.38
       568762376     1.18    99.97
       298734000     1.20    94.11
       263201568     1.21    99.96
       545766731     1.19    96.67
        59655465     1.19    75.54
       267100116     1.19    99.95
        65582693     1.13    24.97
       333867440     1.19    90.99
       453431231     1.20    99.95
       420223538     1.22    99.91
       132739522     1.19    99.92
       358668797     1.18    95.00
       183047460     1.21    99.51
       212688189     1.20    99.94
       239042023     1.20    99.74
       309278612     1.24    80.22
       235954659     1.22    99.96
       536679756     1.21    96.61
       321988786     1.19    99.96
        59846899     1.19    24.96
        59752368     1.18    76.12
        72517004     1.20    24.87
       110999674     1.15    24.94
       113957812     1.18    86.07
       301281986     1.16    99.93
       224528474     1.17    91.95
       471841264     1.15    99.97
       497744093     1.18    96.21
        50674957     1.22    99.84
       551810421     1.18    96.64
       295218353     1.19    99.95
       270001228     1.18    99.96
       278670036     1.18    93.54
       251305484     1.14    99.58
       452496282     1.15    95.87
       524310232     1.16    99.97
        12484775     1.22    24.92
       553758519     1.17    96.72
       286740060     1.22    99.92
        60265058     1.19    24.98
       312860223     1.15    94.24
       218544257     1.21    92.03
       464343474     1.17    99.97
       506475606     1.16    96.26
        49125301     1.23    98.42
       560407281     1.16    96.66
       551504906     1.18    96.58
       294565103     1.19    99.94
       233697627     1.13    92.17
       455719722     1.19    99.91
       547125549     1.19    96.59
       569009087     1.18    99.85
       276970814     1.18    93.60
       237796200     1.20    99.66
       234515696     1.26    92.93
       238403461     1.20    99.91
       461158920     1.18    99.97
       559303634     1.16    96.68
        85192923     1.03    98.29
       300915620     1.03    99.77
    608667918772     1.30    91.86
skipped = 3225
